,plu_id,plu_hierarchy_lvl_2_desc,plu_width_amt,plu_depth_amt,plu_height_amt,Квант
14179,3651345.0,Бакалея (Food),4.0,16.0,22.0,
14180,3681362.0,Кондитерские изделия (Food),11.0,22.5,4.0,16.0
14181,3412689.0,Детское питание (Food),8.0,3.7,15.0,12.0
14182,4205032.0,Мясная гастрономия,13.0,1.0,24.0,
14183,4194295.0,Молочная гастрономия,7.8,7.8,8.0,
14184,3694541.0,Молочная гастрономия,9.4,9.4,5.4,
14185,4208936.0,Молочная гастрономия,14.0,3.5,4.5,
14186,4255956.0,Молочная гастрономия,7.9,7.9,25.0,6.0
14187,4046991.0,Сопутствующие товары (Food),7.4,4.6,24.5,
14188,3296117.0,Мясная гастрономия,7.0,4.0,7.0,
14189,3477526.0,Сопутствующие товары (Food),7.3,3.7,18.6,
14190,4144780.0,Молочная гастрономия,7.8,10.3,3.0,
14191,4233619.0,Кондитерские изделия (Food),8.7,1.0,18.8,
14192,4215666.0,Птица и изделия из птицы,20.5,6.0,16.0,
14193,3650513.0,Молочная гастрономия,7.5,7.0,24.4,
14194,4088853.0,Молочная гастрономия,5.5,5.5,18.5,
14195,3445554.0,Мясная гастрономия,20.0,1.5,15.0,
14196,4171612.0,Сопутствующие товары (Food),4.2,19.5,5.1,
14197,4245344.0,Молочная гастрономия,6.3,6.8,24.6,
14198,3402377.0,Сопутствующие товары (Food),6.4,4.8,16.0,3.0
14199,3900087.0,Корма для животных,11.0,6.5,17.5,
14200,4304119.0,Кондитерские изделия (Food),22.0,8.5,13.0,
14201,3918445.0,Молочная гастрономия,8.9,3.0,8.9,8.0
14202,3489657.0,Сопутствующие товары (Food),4.5,4.0,17.0,
14203,4223544.0,Бакалея (Food),10.0,1.0,16.5,
14204,4307827.0,Замороженные продукты,10.6,18.6,4.9,
14205,4019602.0,Замороженные продукты,10.0,27.0,5.0,
14206,3633950.0,Товары для животных,14.5,24.5,4.5,
14207,3472266.0,Бакалея (Food),8.0,5.0,12.0,
14208,42149.0,"Соки, воды, пиво",7.3,7.3,29.0,
14209,4268600.0,"Соки, воды, пиво",5.5,5.5,13.5,12.0
14210,4048574.0,Рыбная гастрономия,7.0,9.0,7.0,
14211,3677055.0,Кондитерские изделия (Food),16.0,3.0,22.0,
14212,4092788.0,Корма для животных,18.0,8.0,25.0,
14213,4339753.0,Сопутствующие товары (Food),5.0,4.0,14.0,16.0
14214,4115001.0,Сопутствующие товары (Food),7.0,1.9,22.8,
14215,3422801.0,Детское питание (Food),5.5,5.5,6.3,8.0
14216,4121607.0,Молочная гастрономия,9.5,9.5,11.5,
14217,3499989.0,"Соки, воды, пиво",6.7,6.7,11.5,
14218,3424764.0,Бакалея (Food),13.0,4.0,20.5,
14219,3302132.0,Рыбная гастрономия,9.0,5.0,15.5,6.0
14220,4338391.0,Бакалея (Food),10.0,10.0,5.5,
14221,3450950.0,Бакалея (Food),4.5,8.1,15.4,
14222,4208952.0,Бакалея (Food),14.0,8.0,18.0,
14223,4314233.0,Сопутствующие товары (Food),4.6,17.6,9.8,
14224,17366.0,Бакалея (Food),6.3,0.5,9.3,
14225,3407713.0,Бакалея (Food),10.5,8.5,13.0,
14226,4237816.0,Овощи - Фрукты,12.0,12.0,7.0,6.0
14227,4056211.0,Бакалея (Food),5.3,5.3,14.1,
14228,16463.0,Сопутствующие товары (Food),14.5,3.0,19.0,
14229,4148822.0,Корма для животных,9.5,2.0,14.0,
14230,4219841.0,Детские товары (Food),5.5,3.5,17.0,
14231,2151928.0,Бакалея (Food),8.5,8.5,11.5,
14232,4324219.0,Сопутствующие товары (Food),4.5,4.5,19.2,
14233,7314.0,Замороженные продукты,18.0,22.0,3.0,16.0
14234,4306637.0,Бакалея (Food),8.5,8.5,5.0,
14235,3696922.0,Замороженные продукты,13.0,19.0,7.0,
14236,4325503.0,Сопутствующие товары (Food),7.0,4.5,22.5,
14237,4325081.0,Сопутствующие товары (Food),5.0,5.0,14.0,
14238,4124094.0,Замороженные продукты,17.0,5.0,23.0,
14239,3507612.0,Бакалея (Food),11.0,9.0,13.0,
14240,4284083.0,Бакалея (Food),10.4,1.0,14.0,
14241,20530.0,Детское питание (Fresh),6.8,6.8,5.6,6.0
14242,4023246.0,Кондитерские изделия (Food),14.0,28.0,3.5,
14243,4116299.0,Сопутствующие товары (Food),9.4,6.4,29.2,
14244,4193881.0,Детские товары (Food),9.9,6.0,20.9,
14245,3177252.0,Молочная гастрономия,5.7,5.7,19.0,
14246,3695494.0,Кондитерские изделия (Fresh),20.9,20.9,9.1,
14247,4281809.0,Детские товары (Food),4.0,0.5,19.0,12.0
14248,3661307.0,Сопутствующие товары (Food),9.5,2.5,12.0,
14249,4333734.0,Детское питание (Food),5.7,5.7,7.0,12.0
14250,4243119.0,Сопутствующие товары (Food),5.2,3.0,24.0,12.0
14251,4262485.0,Бакалея (Food),33.1,4.8,28.5,
14252,4069504.0,Молочная гастрономия,5.0,5.2,10.6,
14253,4346927.0,Сопутствующие товары (Food),10.1,1.9,9.5,
14254,3646854.0,Мясная гастрономия,13.0,24.0,2.0,
14255,4193416.0,Кондитерские изделия (Food),7.9,1.1,19.0,
14256,4353591.0,Мясная гастрономия,15.0,27.0,4.0,6.0
14257,4342281.0,Бакалея (Food),13.0,0.7,15.0,15.0
14258,4302547.0,Молочная гастрономия,15.5,2.0,18.0,
14259,3501026.0,Сопутствующие товары (Food),11.0,6.2,26.6,12.0
14260,4292373.0,Корма для животных,9.3,1.5,14.0,
14261,3397865.0,Детское питание (Food),6.0,6.0,7.0,12.0
14262,4333286.0,Бакалея (Food),10.0,4.5,14.0,
14263,31517.0,Сопутствующие товары (Food),7.0,5.0,16.5,
14264,4212468.0,Замороженные продукты,6.0,21.5,3.0,
14265,3636507.0,Молочная гастрономия,16.0,5.0,5.0,10.0
14266,4045665.0,Молочная гастрономия,5.0,4.4,11.5,
14267,3913214.0,Кондитерские изделия (Food),24.0,24.0,11.5,
14268,2024155.0,"Хлеб, хлебобулочные изделия (Food)",21.0,9.5,11.0,2.0
14269,4290706.0,Рыбная гастрономия,11.8,11.8,5.2,
14270,4271956.0,Замороженные продукты,14.0,8.0,25.0,
14271,4230122.0,Сопутствующие товары (Food),15.4,8.1,27.7,
14272,2131781.0,Кондитерские изделия (Food),13.7,4.2,18.0,
14273,4275412.0,Бакалея (Food),11.5,1.5,16.5,
14274,4324026.0,Бакалея (Food),11.0,8.0,19.0,
14275,4183433.0,Бакалея (Food),7.0,10.0,22.0,
14276,4254006.0,Бакалея (Food),8.5,8.5,14.5,
14277,4107295.0,Молочная гастрономия,7.5,7.5,10.8,
14278,4239131.0,"Соки, воды, пиво",6.0,6.0,15.0,
14279,4363403.0,Кондитерские изделия (Food),15.0,6.0,12.7,
14280,4007731.0,"Соки, воды, пиво",6.6,6.6,22.7,
14281,3498243.0,"Соки, воды, пиво",7.7,6.0,23.5,
14282,4050204.0,Молочная гастрономия,11.2,8.4,7.5,
14283,3666513.0,Овощи - Фрукты,14.0,10.0,10.0,
14284,4027836.0,Молочная гастрономия,12.5,20.0,2.0,
14285,4343521.0,Молочная гастрономия,12.5,20.0,1.3,8.0
14286,4351741.0,Детское питание (Fresh),6.3,6.2,5.2,
14287,4173403.0,Кондитерские изделия (Food),17.0,5.0,26.5,
14288,2023502.0,Кондитерские изделия (Food),26.2,7.0,8.0,15.0
14289,4069129.0,"Соки, воды, пиво",11.5,7.5,24.0,
14290,4316755.0,Диабетическое питание,11.5,6.0,20.5,
14291,3501816.0,Кондитерские изделия (Food),24.5,5.5,12.5,
14292,74767.0,"Соки, воды, пиво",7.5,7.5,32.5,6.0
14293,3017925.0,Молочная гастрономия,9.2,7.0,4.2,
14294,4138009.0,"Соки, воды, пиво",6.6,6.6,17.0,
14295,4002237.0,Молочная гастрономия,8.6,8.6,24.5,6.0
14296,4150874.0,Бакалея (Food),15.0,8.0,2.5,
14297,4150221.0,Сопутствующие товары (Food),4.1,4.1,11.0,
14298,2162109.0,Детское питание (Food),14.0,5.5,21.0,
14299,4123616.0,Молочная гастрономия,7.5,7.5,6.7,
14300,4097873.0,Бакалея (Food),6.0,6.0,11.6,
14301,4123017.0,Товары для дома,6.5,7.0,35.0,
14302,90937.0,Кондитерские изделия (Food),14.5,2.5,3.5,24.0
14303,4342330.0,"Хлеб, хлебобулочные изделия (Food)",17.0,9.5,21.0,10.0
14304,3685880.0,Овощи - Фрукты,40.0,60.0,22.0,21.0
14305,4289796.0,Кондитерские изделия (Food),13.7,23.7,5.8,
14306,4271465.0,Сопутствующие товары (Food),4.5,4.5,17.7,12.0
14307,3653077.0,Кондитерские изделия (Food),16.0,4.5,25.0,
14308,4140410.0,Бакалея (Food),9.0,6.5,19.5,
14309,4269567.0,Бакалея (Food),7.2,7.2,27.6,
14310,3659063.0,Бакалея (Food),20.0,6.5,31.0,6.0
14311,4052787.0,Сопутствующие товары (Food),7.1,7.0,6.1,
14312,3668207.0,Диабетическое питание,22.0,3.4,7.8,
14313,3689900.0,"Соки, воды, пиво",6.0,6.0,15.5,
14314,4133442.0,Сопутствующие товары (Food),33.0,11.0,16.5,
14315,3138460.0,Бакалея (Food),8.0,8.0,12.0,
14316,4136045.0,"Соки, воды, пиво",8.0,8.0,25.0,
14317,4304591.0,Молочная гастрономия,9.5,9.5,4.8,
14318,4310589.0,Кондитерские изделия (Food),19.0,24.0,5.3,
14319,3488590.0,Сопутствующие товары (Food),4.6,4.6,18.9,
14320,4198699.0,Мясо и мясные изделия,17.5,2.0,25.0,
14321,3504651.0,Детское питание (Food),7.6,5.0,15.8,
14322,4323483.0,Бакалея (Food),8.3,8.3,5.0,
14323,4261615.0,"Соки, воды, пиво",8.5,8.5,33.0,
14324,79338.0,Овощи - Фрукты,20.0,20.0,20.0,
14325,3952314.0,Детское питание (Food),14.0,12.4,19.3,
14326,4249413.0,Сопутствующие товары (Food),9.3,9.3,8.2,6.0
14327,3670962.0,Сопутствующие товары (Food),24.0,9.3,28.0,
14328,3922229.0,Кондитерские изделия (Food),18.5,3.1,9.0,20.0
14329,3685843.0,Сопутствующие товары (Food),5.4,3.5,14.5,
14330,4286745.0,Сопутствующие товары (Food),6.0,8.8,10.2,
14331,4210482.0,Мясная гастрономия,12.7,4.5,24.0,
14332,4250632.0,Сопутствующие товары (Food),13.0,7.0,23.5,
14333,4242786.0,Кондитерские изделия (Fresh),24.0,24.0,7.0,
14334,3481816.0,Сопутствующие товары (Food),7.9,5.0,14.7,
14335,3901586.0,Кондитерские изделия (Food),24.5,5.5,10.0,
14336,4275040.0,Бакалея (Food),8.0,4.5,17.0,10.0
14337,3669116.0,Молочная гастрономия,9.5,9.5,4.2,
14338,4182669.0,Мясная гастрономия,14.0,23.0,1.0,
14339,4230121.0,Сопутствующие товары (Food),11.6,6.3,27.5,6.0
14340,4379636.0,Замороженные продукты,24.0,3.0,18.0,12.0
14341,4331083.0,Молочная гастрономия,19.0,4.5,6.0,
14342,49505.0,Овощи - Фрукты,15.7,5.0,27.0,12.0
14343,3474284.0,Корма для животных,23.6,7.0,36.9,
14344,4126137.0,Диабетическое питание,13.0,4.0,1.0,30.0
14345,4164846.0,Корма для животных,9.5,1.0,14.0,24.0
14346,4221398.0,"Соки, воды, пиво",6.6,6.6,24.4,
14347,4055474.0,Сопутствующие товары (Food),19.7,13.0,35.8,
14348,3669315.0,Бакалея (Food),7.8,7.0,15.8,
14349,3686581.0,Замороженные продукты,6.0,21.5,3.0,
14350,78006242.0,Хлеб СП,7.0,3.0,13.0,
14351,4049802.0,Бакалея (Food),14.5,14.0,8.0,24.0
14352,4061907.0,Кондитерские изделия (Food),20.0,9.0,24.5,
14353,4227557.0,Молочная гастрономия,8.0,10.0,2.5,
14354,3386045.0,Бакалея (Food),14.0,4.5,5.8,24.0
14355,26867.0,Детское питание (Food),4.5,4.0,12.0,
14356,3647606.0,Сопутствующие товары (Food),11.0,6.0,10.0,
14357,4339919.0,Замороженные продукты,5.0,21.5,3.0,
14358,4007733.0,"Соки, воды, пиво",6.6,6.6,22.7,
14359,4061372.0,Детское питание (Food),17.5,3.5,16.5,
14360,4312324.0,Бакалея (Food),7.0,12.5,21.0,
14361,4027702.0,Бакалея (Food),10.0,4.0,18.0,
14362,4271247.0,Мясо и мясные изделия,17.7,26.0,2.7,
14363,3226310.0,Молочная гастрономия,7.0,3.0,5.0,20.0
14364,3336645.0,Бакалея (Food),9.1,5.8,21.1,
14365,3965190.0,Сопутствующие товары (Food),7.0,5.0,8.0,
14366,4046949.0,Бакалея (Food),18.9,4.9,26.0,
14367,4244103.0,Бакалея (Food),9.9,9.9,4.0,
14368,4221477.0,Бытовая техника,6.7,10.8,18.5,
14369,3446146.0,Молочная гастрономия,9.5,9.5,4.7,
14370,3922666.0,Товары для дома,16.0,16.0,12.0,
14371,3932174.0,Корма для животных,9.3,1.5,14.0,
14372,3637655.0,"Соки, воды, пиво",7.0,7.0,27.4,
14373,4241724.0,Сопутствующие товары (Food),7.0,2.0,12.0,
14374,4106410.0,Молочная гастрономия,11.0,6.0,16.0,
14375,4227926.0,Бакалея (Food),11.9,5.7,22.5,
14376,3428248.0,Бакалея (Food),8.0,7.5,11.5,
14377,3502495.0,Сопутствующие товары (Food),6.4,4.8,16.0,
14378,4351154.0,"Соки, воды, пиво",9.3,9.3,31.8,9.0
14379,4331200.0,Бакалея (Food),11.0,4.0,18.0,
14380,2103778.0,Сопутствующие товары (Food),20.0,11.0,27.0,
14381,4336016.0,Мясо и мясные изделия,21.5,19.4,7.0,
14382,4315606.0,"Хлеб, хлебобулочные изделия (Food)",21.0,0.5,33.0,2.0
14383,4297373.0,Кондитерские изделия (Food),28.3,2.5,18.1,
14384,4193662.0,Сопутствующие товары (Food),4.2,1.8,22.6,
14385,4183250.0,Сопутствующие товары (Food),6.9,1.5,12.2,
14386,4237428.0,Кондитерские изделия (Food),18.0,5.7,27.0,
14387,4102088.0,Кондитерские изделия (Food),28.4,3.1,9.6,16.0
14388,3665606.0,Бакалея (Food),15.0,5.0,2.0,
14389,3684568.0,Сопутствующие товары (Food),7.4,5.3,21.9,
14390,59170.0,Бакалея (Food),6.0,6.0,25.2,
14391,3977315.0,Кондитерские изделия (Food),22.0,4.5,6.0,
14392,4331746.0,Бакалея (Food),6.5,6.5,5.0,
14393,4362579.0,Молочная гастрономия,5.5,3.0,13.0,4.0
14394,82533.0,Бакалея (Food),13.0,3.5,11.0,40.0
14395,4047963.0,Кондитерские изделия (Food),21.0,5.3,13.3,
14396,4120446.0,Мясо и мясные изделия,13.0,18.0,5.5,
14397,4334690.0,Кондитерские изделия (Food),8.7,0.8,19.0,20.0
14398,69091.0,Замороженные продукты,19.5,14.0,6.0,
14399,3371294.0,Сопутствующие товары (Food),6.8,3.0,22.7,
14400,3691067.0,Диабетическое питание,9.0,6.0,19.0,
14401,3465955.0,Бакалея (Food),14.0,4.5,6.5,
14402,4308481.0,"Соки, воды, пиво",6.0,6.0,22.0,
14403,4352219.0,Кондитерские изделия (Food),18.0,12.0,7.0,18.0
14404,3211.0,"Соки, воды, пиво",7.7,6.0,23.5,12.0
14405,4301283.0,Бакалея (Food),10.0,10.0,3.8,
14406,4053065.0,Замороженные продукты,15.0,36.0,10.9,
14407,4255404.0,Кондитерские изделия (Food),8.7,1.0,18.8,
14408,3449973.0,Сопутствующие товары (Food),9.0,5.0,27.0,
14409,4147245.0,Сопутствующие товары (Food),6.4,6.4,14.0,
14410,3461629.0,Бакалея (Food),9.5,9.0,15.0,
14411,3340581.0,Кондитерские изделия (Food),15.5,4.5,21.0,
14412,3029651.0,Овощи - Фрукты,9.5,5.0,22.0,3.0
14413,3165884.0,"Соки, воды, пиво",8.0,8.0,25.0,
14414,4084345.0,Бакалея (Food),12.0,2.0,18.0,
14415,3926815.0,Молочная гастрономия,11.0,7.0,14.0,
14416,4279059.0,Детское питание (Fresh),6.3,6.3,6.0,
14417,3422282.0,Овощи - Фрукты,5.0,15.0,10.0,
14418,4164844.0,Корма для животных,9.5,1.0,14.0,
14419,4281943.0,Мясо и мясные изделия,14.4,19.0,5.5,
14420,4146411.0,Сопутствующие товары (Food),10.0,5.5,25.5,
14421,78011228.0,Хлеб СП,7.0,12.0,2.5,
14422,3488517.0,Корма для животных,19.0,7.5,27.0,10.0
14423,4077389.0,Молочная гастрономия,8.0,12.0,20.0,6.0
14424,4050836.0,Бакалея (Food),16.0,5.0,19.0,
14425,3603592.0,Замороженные продукты,12.5,8.0,4.0,15.0
14426,78005075.0,Кондитерские изделия (Food),27.0,40.0,20.0,
14427,4128521.0,Молочная гастрономия,8.0,12.0,3.0,
14428,3426468.0,Кондитерские изделия (Food),10.7,1.4,21.4,
14429,4331232.0,Сопутствующие товары (Food),5.0,5.0,20.9,
14430,4174456.0,"Соки, воды, пиво",7.0,7.0,27.4,
14431,3408582.0,Детское питание (Food),8.0,3.9,13.0,
14432,4050175.0,Молочная гастрономия,14.0,1.3,19.0,
14433,4165795.0,Кондитерские изделия (Food),5.5,3.0,18.0,
14434,72112.0,Бакалея (Food),8.0,4.5,14.0,6.0
14435,76435.0,Овощи - Фрукты,8.0,4.0,22.0,5.0
14436,4347781.0,Птица и изделия из птицы,16.0,20.5,4.0,
14437,3666703.0,Замороженные продукты,17.0,6.0,24.0,12.0
14438,4190598.0,Кондитерские изделия (Food),5.0,13.0,17.0,
14439,4074149.0,Молочная гастрономия,7.6,7.6,7.0,
14440,4321147.0,Молочная гастрономия,12.5,12.5,2.5,
14441,4201249.0,Сопутствующие товары (Food),5.0,5.0,21.3,
14442,4283574.0,Замороженные продукты,25.0,19.5,5.0,
14443,4311494.0,Бакалея (Food),9.0,8.0,9.0,
14444,4260737.0,Молочная гастрономия,6.0,3.6,10.6,
14445,3630208.0,"Соки, воды, пиво",5.0,3.6,12.0,27.0
14446,2108128.0,Кондитерские изделия (Food),11.8,3.0,15.5,30.0
14447,4281304.0,Бакалея (Food),9.5,5.0,19.0,
14448,3439566.0,"Хлеб, хлебобулочные изделия (Food)",25.0,3.0,25.0,10.0
14449,4258073.0,Кондитерские изделия (Food),21.0,8.0,6.0,
14450,4049773.0,Кондитерские изделия (Food),27.5,11.5,6.0,
14451,4280649.0,Молочная гастрономия,7.0,9.2,5.3,8.0
14452,4213985.0,"Готовая кулинария, салаты",13.2,4.4,16.4,
14453,4094220.0,"Готовая кулинария, салаты",10.9,4.3,14.7,
14454,4338792.0,Мясо и мясные изделия,14.8,4.7,21.0,
14455,4343183.0,Бакалея (Food),7.9,7.1,10.8,
14456,4298202.0,"Готовая кулинария, салаты",10.9,14.7,4.3,
14457,3974933.0,Сопутствующие товары (Food),5.2,5.2,23.3,
14458,3950451.0,Сопутствующие товары (Food),10.5,2.0,24.5,24.0
14459,3418863.0,Кондитерские изделия (Food),18.0,3.3,7.0,
14460,4321949.0,Бакалея (Food),10.0,0.5,14.0,
14461,4358144.0,"Соки, воды, пиво",6.3,6.3,22.1,
14462,4341000.0,Кондитерские изделия (Food),20.0,6.3,29.5,
14463,4187832.0,Кондитерские изделия (Fresh),6.0,12.0,6.0,4.0
14464,4225730.0,Сопутствующие товары (Food),6.5,6.5,14.5,
14465,4249338.0,Молочная гастрономия,9.5,9.5,6.3,
14466,4124100.0,Замороженные продукты,19.5,6.0,25.5,
14467,4183995.0,Кондитерские изделия (Food),12.0,6.0,15.0,
14468,4104138.0,Рыбная гастрономия,50.0,20.0,20.0,
14469,4055402.0,Замороженные продукты,27.5,19.0,3.5,
14470,4319581.0,Бакалея (Food),10.5,7.0,17.5,
14471,3954561.0,Кондитерские изделия (Food),8.0,0.6,13.3,
14472,3648490.0,Кондитерские изделия (Food),10.5,2.8,15.0,
14473,4243089.0,Молочная гастрономия,7.5,7.5,7.6,
14474,4109129.0,Кондитерские изделия (Food),18.0,20.0,8.8,
14475,3692542.0,Бакалея (Food),6.6,6.6,10.2,
14476,4346967.0,"Готовая кулинария, салаты",13.0,13.0,12.0,6.0
14477,4324024.0,Замороженные продукты,29.2,27.0,5.0,
14478,3660084.0,Сопутствующие товары (Food),7.3,7.3,5.1,
14479,3312979.0,Замороженные продукты,12.0,20.0,6.0,5.0
14480,4211373.0,Диабетическое питание,15.0,4.0,2.0,30.0
14481,3661658.0,Бакалея (Food),7.7,6.5,13.5,
14482,4360628.0,"Соки, воды, пиво",6.4,6.4,20.2,
14483,3434049.0,Бакалея (Food),5.0,5.0,10.0,
14484,4158490.0,Сопутствующие товары (Food),17.0,2.0,21.0,
14485,4101572.0,Детские товары (Food),20.0,5.0,10.0,
14486,4207335.0,Мясная гастрономия,15.0,20.0,4.0,
14487,4307774.0,Сопутствующие товары (Food),5.8,3.5,16.5,
14488,4317252.0,Сопутствующие товары (Food),4.9,4.9,17.5,
14489,3671070.0,Мясная гастрономия,12.5,6.0,25.0,10.0
14490,4249054.0,Сопутствующие товары (Food),5.5,5.5,17.5,
14491,3413582.0,Рыбная гастрономия,11.0,2.5,8.0,
14492,4284089.0,Бакалея (Food),10.4,1.0,14.0,
14493,4373851.0,Сопутствующие товары (Food),8.7,5.8,9.7,10.0
14494,4101599.0,Детское питание (Food),3.0,7.7,16.0,
14495,4009090.0,Сопутствующие товары (Food),7.0,2.3,22.9,
14496,54734.0,Бакалея (Food),10.0,10.0,4.0,
14497,4137808.0,Кондитерские изделия (Food),9.3,23.0,0.6,
14498,4087332.0,Бакалея (Food),8.5,8.5,4.2,24.0
14499,4263079.0,Сопутствующие товары (Food),6.9,4.5,22.2,
14500,3451699.0,"Соки, воды, пиво",7.9,7.9,31.3,
14501,4215036.0,Бакалея (Food),7.0,12.0,22.0,
14502,4119707.0,Табачные изделия и аксессуары (NonFood),3.15,10.3,1.15,
14503,3914726.0,Сопутствующие товары (Food),6.8,6.8,7.0,
14504,4124056.0,Сопутствующие товары (Food),6.05,4.79,18.7,
14505,3379001.0,Молочная гастрономия,7.0,6.0,25.0,
14506,3010675.0,Бакалея (Food),10.8,1.0,15.0,
14507,4310827.0,Бакалея (Food),15.5,9.5,18.0,
14508,4375081.0,"Соки, воды, пиво",5.3,5.3,13.4,
14509,3170136.0,Сопутствующие товары (Food),9.0,3.9,17.0,
14510,4058481.0,Овощи - Фрукты,20.0,20.0,20.0,4.5
14511,4182670.0,Мясная гастрономия,7.0,15.0,5.0,
14512,4287362.0,Птица и изделия из птицы,20.5,5.0,16.0,
14513,2118575.0,Кондитерские изделия (Food),9.5,1.0,20.0,
14514,4106682.0,Бакалея (Food),8.0,7.0,11.0,
14515,4262852.0,Молочная гастрономия,5.0,5.0,9.3,18.0
14516,4381901.0,ФК Кулинария и салаты,13.7,18.7,3.6,
14517,4092555.0,Кондитерские изделия (Food),8.0,1.0,15.5,
14518,3469600.0,Замороженные продукты,19.0,14.0,4.0,
14519,3478643.0,Сопутствующие товары (Food),27.0,4.5,11.0,10.0
14520,4247418.0,Кондитерские изделия (Food),7.0,7.0,6.5,
14521,4212591.0,Диабетическое питание,12.5,5.0,20.5,
14522,3427577.0,Детское питание (Food),6.3,4.5,8.4,
14523,3442157.0,Сопутствующие товары (Food),5.8,5.8,20.5,
14524,2151515.0,Бакалея (Food),8.0,2.0,21.0,
14525,4338272.0,Сопутствующие товары (Food),5.0,5.0,15.0,
14526,3184565.0,Бакалея (Food),7.9,6.7,14.5,
14527,4302946.0,Диабетическое питание,12.0,1.5,8.0,
14528,3265576.0,Бакалея (Food),14.0,4.0,23.0,
14529,4259158.0,Детское питание (Food),13.2,13.2,16.8,
14530,21807.0,Замороженные продукты,19.5,11.0,5.0,
14531,4167078.0,Бакалея (Food),10.4,1.0,14.0,16.0
14532,2096806.0,Сопутствующие товары (Food),6.5,4.0,12.5,
14533,48659.0,Овощи - Фрукты,20.0,20.0,20.0,
14534,4254429.0,Диабетическое питание,10.0,3.5,6.0,
14535,4012971.0,Замороженные продукты,21.0,31.0,2.0,
14536,3392757.0,"Соки, воды, пиво",6.5,6.5,23.0,12.0
14537,4233320.0,Мясная гастрономия,8.0,13.5,4.0,
14538,4063722.0,Мясная гастрономия,9.0,5.5,13.0,
14539,3633502.0,Детское питание (Food),5.8,5.8,5.8,12.0
14540,3398465.0,Мясо и мясные изделия,22.0,16.0,3.0,4.0
14541,4308289.0,Диабетическое питание,15.0,4.0,3.0,20.0
14542,3605027.0,Кондитерские изделия (Food),17.0,5.6,25.0,
14543,4319040.0,"Соки, воды, пиво",5.8,5.8,14.5,
14544,2091888.0,Бакалея (Food),12.5,6.0,21.5,16.0
14545,4311989.0,Кондитерские изделия (Food),4.0,21.5,21.0,12.0
14546,4292456.0,Молочная гастрономия,8.0,9.4,4.0,
14547,4280159.0,Молочная гастрономия,15.5,16.5,2.0,
14548,4035227.0,Молочная гастрономия,12.0,14.2,6.3,
14549,31942.0,Сопутствующие товары (Food),10.0,8.0,9.0,
14550,3205754.0,Мясо и мясные изделия,16.5,17.8,5.5,
14551,4011560.0,Овощи - Фрукты,17.0,3.0,22.0,
14552,3640622.0,Рыбная гастрономия,7.6,7.6,3.0,
14553,4168955.0,Кондитерские изделия (Food),13.0,5.5,19.0,
14554,4154517.0,Бакалея (Food),12.0,6.8,26.0,
14555,15856.0,Молочная гастрономия,11.0,2.5,11.0,
14556,9857.0,Кондитерские изделия (Food),14.0,3.2,17.6,
14557,3974723.0,Замороженные продукты,16.0,6.5,6.5,
14558,4367272.0,Бакалея (Food),6.0,6.0,12.5,6.0
14559,3500128.0,Молочная гастрономия,7.2,7.2,10.0,
14560,4205302.0,Кондитерские изделия (Food),1.5,11.3,9.3,
14561,4331669.0,Молочная гастрономия,10.0,10.0,15.0,
14562,4283939.0,Диабетическое питание,19.0,6.9,8.0,
14563,4078440.0,"Готовая кулинария, салаты",10.9,14.7,4.3,
14564,4118121.0,Бакалея (Food),7.0,9.0,12.0,
14565,4345770.0,Молочная гастрономия,6.0,7.0,24.0,
14566,4389572.0,Бакалея (Food),9.0,6.0,16.5,
14567,4108226.0,"Готовая кулинария, салаты",9.5,6.4,9.5,8.0
14568,4306482.0,Кондитерские изделия (Food),15.0,4.5,19.0,
14569,4000350.0,Молочная гастрономия,8.0,8.0,23.5,6.0
14570,4142671.0,Молочная гастрономия,5.1,5.1,17.5,
14571,4174150.0,Молочная гастрономия,9.5,9.5,9.7,
14572,4201039.0,Сопутствующие товары (Food),5.8,5.8,17.0,6.0
14573,4213891.0,"Соки, воды, пиво",10.5,10.5,34.7,6.0
14574,3934850.0,Молочная гастрономия,24.5,10.5,7.5,
14575,3229097.0,Кондитерские изделия (Food),15.0,1.5,4.8,25.0
14576,4123468.0,Бакалея (Food),8.0,3.7,18.9,
14577,3381646.0,Диабетическое питание,9.9,4.8,22.8,
14578,4298601.0,Кондитерские изделия (Food),15.0,5.0,9.5,
14579,3368414.0,Хлеб СП,12.5,3.5,12.5,
14580,4314718.0,Детские товары (Food),8.4,3.7,19.2,
14581,3667232.0,Бакалея (Food),10.0,6.5,19.0,10.0
14582,4208499.0,Мясная гастрономия,13.0,1.5,24.0,
14583,4286280.0,Бакалея (Food),4.5,4.5,21.5,
14584,4242120.0,Птица и изделия из птицы,17.4,21.0,10.0,
14585,3413111.0,Бакалея (Food),10.0,5.5,17.4,24.0
14586,4312919.0,Мясная гастрономия,14.0,19.0,3.0,
14587,4249873.0,Детское питание (Fresh),7.5,7.5,5.5,
14588,4009568.0,Бакалея (Food),13.5,5.0,17.0,24.0
14589,4176618.0,Сопутствующие товары (Food),9.5,9.5,18.7,
14590,88758.0,Бакалея (Food),11.0,1.0,14.0,
14591,3461321.0,Бакалея (Food),7.1,7.1,15.3,
14592,4007655.0,Кондитерские изделия (Food),12.0,3.5,16.0,
14593,4039109.0,Корма для животных,9.3,1.5,14.0,26.0
14594,3438669.0,Бакалея (Food),11.5,7.2,16.5,
